condition,eps,sample_id,iterations,execution_time,filename
moderate,0.005,440,71,1242.5998499393463,data/sioux/moderate/sample_0440.pkl
moderate,0.005,83,80,1244.6159536838531,data/sioux/moderate/sample_0083.pkl
moderate,0.005,570,53,1245.9946103096008,data/sioux/moderate/sample_0570.pkl
moderate,0.005,266,68,1247.7372779846191,data/sioux/moderate/sample_0266.pkl
moderate,0.005,480,80,1249.7423267364502,data/sioux/moderate/sample_0480.pkl
moderate,0.005,178,63,1251.4380173683167,data/sioux/moderate/sample_0178.pkl
moderate,0.005,156,67,1253.2448971271515,data/sioux/moderate/sample_0156.pkl
moderate,0.005,270,68,1255.0091948509216,data/sioux/moderate/sample_0270.pkl
moderate,0.005,152,54,1256.4617280960083,data/sioux/moderate/sample_0152.pkl
moderate,0.005,766,62,1258.0845820903778,data/sioux/moderate/sample_0766.pkl
moderate,0.005,783,63,1259.7427608966827,data/sioux/moderate/sample_0783.pkl
moderate,0.005,333,70,1261.537832736969,data/sioux/moderate/sample_0333.pkl
moderate,0.005,75,70,1263.344152212143,data/sioux/moderate/sample_0075.pkl
moderate,0.005,205,59,1264.8660595417023,data/sioux/moderate/sample_0205.pkl
moderate,0.005,707,71,1267.11367893219,data/sioux/moderate/sample_0707.pkl
moderate,0.005,81,55,1268.529729604721,data/sioux/moderate/sample_0081.pkl
moderate,0.005,476,76,1270.4283246994019,data/sioux/moderate/sample_0476.pkl
moderate,0.005,444,83,1272.4667572975159,data/sioux/moderate/sample_0444.pkl
moderate,0.005,177,71,1274.2575614452362,data/sioux/moderate/sample_0177.pkl
moderate,0.005,230,81,1276.2578928470612,data/sioux/moderate/sample_0230.pkl
moderate,0.005,530,75,1278.1250925064087,data/sioux/moderate/sample_0530.pkl
moderate,0.005,356,70,1279.8525416851044,data/sioux/moderate/sample_0356.pkl
moderate,0.005,475,74,1281.6882688999176,data/sioux/moderate/sample_0475.pkl
moderate,0.005,575,62,1283.2634737491608,data/sioux/moderate/sample_0575.pkl
moderate,0.005,314,69,1284.9959449768066,data/sioux/moderate/sample_0314.pkl
moderate,0.005,350,78,1286.9160830974579,data/sioux/moderate/sample_0350.pkl
moderate,0.005,26,66,1288.5721325874329,data/sioux/moderate/sample_0026.pkl
moderate,0.005,964,75,1290.4308388233185,data/sioux/moderate/sample_0964.pkl
moderate,0.005,719,68,1292.1221752166748,data/sioux/moderate/sample_0719.pkl
moderate,0.005,204,78,1294.0446956157684,data/sioux/moderate/sample_0204.pkl
moderate,0.005,286,70,1295.775024175644,data/sioux/moderate/sample_0286.pkl
moderate,0.005,357,57,1297.2171337604523,data/sioux/moderate/sample_0357.pkl
moderate,0.005,382,73,1299.013970375061,data/sioux/moderate/sample_0382.pkl
moderate,0.005,22,55,1300.4097661972046,data/sioux/moderate/sample_0022.pkl
moderate,0.005,274,74,1302.2403652668,data/sioux/moderate/sample_0274.pkl
moderate,0.005,923,77,1304.2102479934692,data/sioux/moderate/sample_0923.pkl
moderate,0.005,260,72,1305.995609998703,data/sioux/moderate/sample_0260.pkl
moderate,0.005,489,73,1307.8042578697205,data/sioux/moderate/sample_0489.pkl
moderate,0.005,40,75,1309.6560695171356,data/sioux/moderate/sample_0040.pkl
moderate,0.005,159,88,1311.8041689395905,data/sioux/moderate/sample_0159.pkl
moderate,0.005,594,69,1313.5246770381927,data/sioux/moderate/sample_0594.pkl
moderate,0.005,992,66,1315.1773166656494,data/sioux/moderate/sample_0992.pkl
moderate,0.005,691,74,1317.0310831069946,data/sioux/moderate/sample_0691.pkl
moderate,0.005,806,69,1318.761507987976,data/sioux/moderate/sample_0806.pkl
moderate,0.005,471,71,1320.558531999588,data/sioux/moderate/sample_0471.pkl
moderate,0.005,203,77,1322.5073091983795,data/sioux/moderate/sample_0203.pkl
moderate,0.005,807,74,1324.348181962967,data/sioux/moderate/sample_0807.pkl
moderate,0.005,166,91,1326.5860753059387,data/sioux/moderate/sample_0166.pkl
moderate,0.005,56,81,1328.5784709453583,data/sioux/moderate/sample_0056.pkl
moderate,0.005,222,69,1330.3161067962646,data/sioux/moderate/sample_0222.pkl
moderate,0.005,543,72,1332.118644952774,data/sioux/moderate/sample_0543.pkl
moderate,0.005,424,82,1334.1155090332031,data/sioux/moderate/sample_0424.pkl
moderate,0.005,558,70,1335.8480296134949,data/sioux/moderate/sample_0558.pkl
moderate,0.005,760,75,1337.7016942501068,data/sioux/moderate/sample_0760.pkl
moderate,0.005,246,69,1339.4243483543396,data/sioux/moderate/sample_0246.pkl
moderate,0.005,576,68,1341.133121728897,data/sioux/moderate/sample_0576.pkl
moderate,0.005,722,77,1343.036289691925,data/sioux/moderate/sample_0722.pkl
moderate,0.005,443,75,1344.907252073288,data/sioux/moderate/sample_0443.pkl
moderate,0.005,592,75,1346.7875502109528,data/sioux/moderate/sample_0592.pkl
moderate,0.005,47,77,1348.7149345874786,data/sioux/moderate/sample_0047.pkl
moderate,0.005,965,71,1350.4987149238586,data/sioux/moderate/sample_0965.pkl
moderate,0.005,829,74,1352.3370888233185,data/sioux/moderate/sample_0829.pkl
moderate,0.005,175,59,1353.8548214435577,data/sioux/moderate/sample_0175.pkl
moderate,0.005,878,85,1355.9578576087952,data/sioux/moderate/sample_0878.pkl
moderate,0.005,345,53,1357.3426675796509,data/sioux/moderate/sample_0345.pkl
moderate,0.005,822,52,1358.6840424537659,data/sioux/moderate/sample_0822.pkl
moderate,0.005,876,77,1360.5750043392181,data/sioux/moderate/sample_0876.pkl
moderate,0.005,810,55,1361.9688863754272,data/sioux/moderate/sample_0810.pkl
moderate,0.005,834,67,1363.6658351421356,data/sioux/moderate/sample_0834.pkl
moderate,0.005,744,80,1365.639100074768,data/sioux/moderate/sample_0744.pkl
moderate,0.005,908,70,1367.3881599903107,data/sioux/moderate/sample_0908.pkl
moderate,0.005,611,68,1369.0777008533478,data/sioux/moderate/sample_0611.pkl
moderate,0.005,643,73,1370.8790879249573,data/sioux/moderate/sample_0643.pkl
moderate,0.005,18,87,1373.004076242447,data/sioux/moderate/sample_0018.pkl
moderate,0.005,327,68,1374.718692779541,data/sioux/moderate/sample_0327.pkl
moderate,0.005,520,81,1376.696046113968,data/sioux/moderate/sample_0520.pkl
moderate,0.005,778,75,1378.558697938919,data/sioux/moderate/sample_0778.pkl
moderate,0.005,630,59,1380.0445456504822,data/sioux/moderate/sample_0630.pkl
moderate,0.005,747,61,1381.6010999679565,data/sioux/moderate/sample_0747.pkl
moderate,0.005,329,82,1383.622765302658,data/sioux/moderate/sample_0329.pkl
moderate,0.005,637,77,1385.5248897075653,data/sioux/moderate/sample_0637.pkl
moderate,0.005,216,68,1387.2332334518433,data/sioux/moderate/sample_0216.pkl
moderate,0.005,339,78,1389.16690158844,data/sioux/moderate/sample_0339.pkl
moderate,0.005,751,93,1391.4074943065643,data/sioux/moderate/sample_0751.pkl
moderate,0.005,338,76,1393.2682991027832,data/sioux/moderate/sample_0338.pkl
moderate,0.005,157,85,1395.3448131084442,data/sioux/moderate/sample_0157.pkl
moderate,0.005,671,74,1397.1923112869263,data/sioux/moderate/sample_0671.pkl
moderate,0.005,153,83,1399.2404775619507,data/sioux/moderate/sample_0153.pkl
moderate,0.005,94,66,1400.9160497188568,data/sioux/moderate/sample_0094.pkl
moderate,0.005,447,77,1402.8204636573792,data/sioux/moderate/sample_0447.pkl
moderate,0.005,14,94,1405.0950994491577,data/sioux/moderate/sample_0014.pkl
moderate,0.005,199,78,1407.0343527793884,data/sioux/moderate/sample_0199.pkl
moderate,0.005,261,65,1408.7138583660126,data/sioux/moderate/sample_0261.pkl
moderate,0.005,383,66,1410.3763241767883,data/sioux/moderate/sample_0383.pkl
moderate,0.005,779,73,1412.2036736011505,data/sioux/moderate/sample_0779.pkl
moderate,0.005,402,76,1414.0754644870758,data/sioux/moderate/sample_0402.pkl
moderate,0.005,973,80,1416.0604166984558,data/sioux/moderate/sample_0973.pkl
moderate,0.005,516,82,1418.0831832885742,data/sioux/moderate/sample_0516.pkl
moderate,0.005,916,68,1419.788181066513,data/sioux/moderate/sample_0916.pkl
moderate,0.005,202,75,1421.627221107483,data/sioux/moderate/sample_0202.pkl
moderate,0.005,564,82,1423.6244995594025,data/sioux/moderate/sample_0564.pkl
moderate,0.005,384,74,1425.4475650787354,data/sioux/moderate/sample_0384.pkl
moderate,0.005,144,97,1427.81893992424,data/sioux/moderate/sample_0144.pkl
moderate,0.005,626,81,1429.8204309940338,data/sioux/moderate/sample_0626.pkl
moderate,0.005,366,73,1431.6472494602203,data/sioux/moderate/sample_0366.pkl
moderate,0.005,993,63,1433.2445313930511,data/sioux/moderate/sample_0993.pkl
moderate,0.005,591,69,1434.9737434387207,data/sioux/moderate/sample_0591.pkl
moderate,0.005,469,46,1436.1668047904968,data/sioux/moderate/sample_0469.pkl
moderate,0.005,938,68,1437.8936631679535,data/sioux/moderate/sample_0938.pkl
moderate,0.005,749,72,1439.7265465259552,data/sioux/moderate/sample_0749.pkl
moderate,0.005,253,79,1441.657485961914,data/sioux/moderate/sample_0253.pkl
moderate,0.005,181,78,1443.6056797504425,data/sioux/moderate/sample_0181.pkl
moderate,0.005,742,80,1445.5676164627075,data/sioux/moderate/sample_0742.pkl
moderate,0.005,32,63,1447.1512343883514,data/sioux/moderate/sample_0032.pkl
moderate,0.005,73,74,1448.9898631572723,data/sioux/moderate/sample_0073.pkl
moderate,0.005,262,71,1450.7696182727814,data/sioux/moderate/sample_0262.pkl
moderate,0.005,582,63,1452.3680114746094,data/sioux/moderate/sample_0582.pkl
moderate,0.005,955,72,1454.1697616577148,data/sioux/moderate/sample_0955.pkl
moderate,0.005,951,76,1456.097454547882,data/sioux/moderate/sample_0951.pkl
moderate,0.005,545,70,1457.8638980388641,data/sioux/moderate/sample_0545.pkl
moderate,0.005,689,80,1459.816323518753,data/sioux/moderate/sample_0689.pkl
moderate,0.005,347,82,1461.815646648407,data/sioux/moderate/sample_0347.pkl
moderate,0.005,734,72,1463.6007177829742,data/sioux/moderate/sample_0734.pkl
moderate,0.005,436,77,1465.5163023471832,data/sioux/moderate/sample_0436.pkl
moderate,0.005,967,76,1467.4096517562866,data/sioux/moderate/sample_0967.pkl
moderate,0.005,12,66,1469.0856609344482,data/sioux/moderate/sample_0012.pkl
moderate,0.005,785,57,1470.5569353103638,data/sioux/moderate/sample_0785.pkl
moderate,0.005,10,72,1472.3525884151459,data/sioux/moderate/sample_0010.pkl
moderate,0.005,52,76,1474.225355386734,data/sioux/moderate/sample_0052.pkl
moderate,0.005,37,60,1475.7863595485687,data/sioux/moderate/sample_0037.pkl
moderate,0.005,186,76,1477.6981949806213,data/sioux/moderate/sample_0186.pkl
moderate,0.005,924,60,1479.2140696048737,data/sioux/moderate/sample_0924.pkl
moderate,0.005,809,69,1480.9434823989868,data/sioux/moderate/sample_0809.pkl
moderate,0.005,680,76,1482.841276884079,data/sioux/moderate/sample_0680.pkl
moderate,0.005,642,62,1484.4024958610535,data/sioux/moderate/sample_0642.pkl
moderate,0.005,868,80,1486.369470357895,data/sioux/moderate/sample_0868.pkl
moderate,0.005,735,71,1488.1329607963562,data/sioux/moderate/sample_0735.pkl
moderate,0.005,459,62,1489.7273089885712,data/sioux/moderate/sample_0459.pkl
moderate,0.005,252,67,1491.4211847782135,data/sioux/moderate/sample_0252.pkl
moderate,0.005,243,88,1493.58043384552,data/sioux/moderate/sample_0243.pkl
moderate,0.005,578,76,1495.4620881080627,data/sioux/moderate/sample_0578.pkl
moderate,0.005,703,70,1497.1890597343445,data/sioux/moderate/sample_0703.pkl
moderate,0.005,748,75,1499.041113615036,data/sioux/moderate/sample_0748.pkl
moderate,0.005,599,72,1500.8384017944336,data/sioux/moderate/sample_0599.pkl
moderate,0.005,91,63,1502.4918336868286,data/sioux/moderate/sample_0091.pkl
moderate,0.005,322,87,1504.625670671463,data/sioux/moderate/sample_0322.pkl
moderate,0.005,838,55,1506.0282266139984,data/sioux/moderate/sample_0838.pkl
moderate,0.005,790,62,1507.6054332256317,data/sioux/moderate/sample_0790.pkl
moderate,0.005,237,81,1509.5998938083649,data/sioux/moderate/sample_0237.pkl
moderate,0.005,663,66,1511.2354695796967,data/sioux/moderate/sample_0663.pkl
moderate,0.005,223,79,1513.1630508899689,data/sioux/moderate/sample_0223.pkl
moderate,0.005,831,67,1514.818375825882,data/sioux/moderate/sample_0831.pkl
moderate,0.005,140,63,1516.4181666374207,data/sioux/moderate/sample_0140.pkl
moderate,0.005,798,61,1517.9622602462769,data/sioux/moderate/sample_0798.pkl
moderate,0.005,1,76,1519.8635122776031,data/sioux/moderate/sample_0001.pkl
moderate,0.005,494,73,1521.6672160625458,data/sioux/moderate/sample_0494.pkl
moderate,0.005,208,79,1523.618153333664,data/sioux/moderate/sample_0208.pkl
moderate,0.005,407,60,1525.1559073925018,data/sioux/moderate/sample_0407.pkl
moderate,0.005,985,77,1527.0684342384338,data/sioux/moderate/sample_0985.pkl
moderate,0.005,497,61,1528.6457269191742,data/sioux/moderate/sample_0497.pkl
moderate,0.005,479,72,1530.4445626735687,data/sioux/moderate/sample_0479.pkl
moderate,0.005,183,67,1532.1195583343506,data/sioux/moderate/sample_0183.pkl
moderate,0.005,512,79,1534.0809655189514,data/sioux/moderate/sample_0512.pkl
moderate,0.005,999,80,1536.050929069519,data/sioux/moderate/sample_0999.pkl
moderate,0.005,180,63,1537.6307094097137,data/sioux/moderate/sample_0180.pkl
moderate,0.005,927,78,1539.5613663196564,data/sioux/moderate/sample_0927.pkl
moderate,0.005,684,73,1541.3733489513397,data/sioux/moderate/sample_0684.pkl
moderate,0.005,478,69,1543.089103460312,data/sioux/moderate/sample_0478.pkl
moderate,0.005,15,57,1544.542376279831,data/sioux/moderate/sample_0015.pkl
moderate,0.005,88,52,1545.8590416908264,data/sioux/moderate/sample_0088.pkl
moderate,0.005,80,78,1547.7676630020142,data/sioux/moderate/sample_0080.pkl
moderate,0.005,518,58,1549.3036303520203,data/sioux/moderate/sample_0518.pkl
moderate,0.005,62,50,1550.5854141712189,data/sioux/moderate/sample_0062.pkl
moderate,0.005,490,67,1552.2620313167572,data/sioux/moderate/sample_0490.pkl
moderate,0.005,449,85,1554.3662948608398,data/sioux/moderate/sample_0449.pkl
moderate,0.005,111,60,1555.8661382198334,data/sioux/moderate/sample_0111.pkl
moderate,0.005,326,65,1557.4969251155853,data/sioux/moderate/sample_0326.pkl
moderate,0.005,70,59,1559.0110788345337,data/sioux/moderate/sample_0070.pkl
moderate,0.005,537,72,1560.9443395137787,data/sioux/moderate/sample_0537.pkl
moderate,0.005,11,76,1562.82262134552,data/sioux/moderate/sample_0011.pkl
moderate,0.005,590,77,1564.699117898941,data/sioux/moderate/sample_0590.pkl
moderate,0.005,879,74,1566.5127336978912,data/sioux/moderate/sample_0879.pkl
moderate,0.005,119,73,1568.3442707061768,data/sioux/moderate/sample_0119.pkl
moderate,0.005,467,61,1569.9419996738434,data/sioux/moderate/sample_0467.pkl
moderate,0.005,986,60,1571.5807218551636,data/sioux/moderate/sample_0986.pkl
moderate,0.005,41,95,1573.9222285747528,data/sioux/moderate/sample_0041.pkl
moderate,0.005,668,75,1575.7882750034332,data/sioux/moderate/sample_0668.pkl
moderate,0.005,43,74,1577.6376798152924,data/sioux/moderate/sample_0043.pkl
moderate,0.005,173,72,1579.4347014427185,data/sioux/moderate/sample_0173.pkl
moderate,0.005,201,70,1581.1920111179352,data/sioux/moderate/sample_0201.pkl
moderate,0.005,46,75,1583.0706341266632,data/sioux/moderate/sample_0046.pkl
moderate,0.005,385,66,1584.746681213379,data/sioux/moderate/sample_0385.pkl
moderate,0.005,861,77,1586.6774175167084,data/sioux/moderate/sample_0861.pkl
moderate,0.005,850,57,1588.1310217380524,data/sioux/moderate/sample_0850.pkl
moderate,0.005,334,73,1589.9860844612122,data/sioux/moderate/sample_0334.pkl
moderate,0.005,869,73,1591.840369939804,data/sioux/moderate/sample_0869.pkl
moderate,0.005,369,86,1593.9886527061462,data/sioux/moderate/sample_0369.pkl
moderate,0.005,847,82,1596.0482940673828,data/sioux/moderate/sample_0847.pkl
moderate,0.005,948,71,1597.8541460037231,data/sioux/moderate/sample_0948.pkl
moderate,0.005,110,65,1599.5057544708252,data/sioux/moderate/sample_0110.pkl
moderate,0.005,79,66,1601.1713345050812,data/sioux/moderate/sample_0079.pkl
moderate,0.005,708,69,1602.924837589264,data/sioux/moderate/sample_0708.pkl
moderate,0.005,996,67,1604.6220161914825,data/sioux/moderate/sample_0996.pkl
moderate,0.005,894,57,1606.0758905410767,data/sioux/moderate/sample_0894.pkl
moderate,0.005,782,75,1607.946193933487,data/sioux/moderate/sample_0782.pkl
moderate,0.005,721,66,1609.629225730896,data/sioux/moderate/sample_0721.pkl
moderate,0.005,165,76,1611.518299818039,data/sioux/moderate/sample_0165.pkl
moderate,0.005,989,82,1613.5390582084656,data/sioux/moderate/sample_0989.pkl
moderate,0.005,739,59,1615.035561323166,data/sioux/moderate/sample_0739.pkl
moderate,0.005,710,69,1616.8063237667084,data/sioux/moderate/sample_0710.pkl
moderate,0.005,448,66,1618.4693713188171,data/sioux/moderate/sample_0448.pkl
moderate,0.005,87,75,1620.3748083114624,data/sioux/moderate/sample_0087.pkl
moderate,0.005,247,73,1622.2218251228333,data/sioux/moderate/sample_0247.pkl
moderate,0.005,714,70,1624.0286498069763,data/sioux/moderate/sample_0714.pkl
moderate,0.005,997,80,1626.0417239665985,data/sioux/moderate/sample_0997.pkl
moderate,0.005,36,68,1627.7734208106995,data/sioux/moderate/sample_0036.pkl
moderate,0.005,935,74,1629.7287065982819,data/sioux/moderate/sample_0935.pkl
moderate,0.005,377,64,1631.3766355514526,data/sioux/moderate/sample_0377.pkl
moderate,0.005,505,75,1633.2637934684753,data/sioux/moderate/sample_0505.pkl
moderate,0.005,607,74,1635.1489017009735,data/sioux/moderate/sample_0607.pkl
moderate,0.005,367,93,1637.4685678482056,data/sioux/moderate/sample_0367.pkl
moderate,0.005,6,63,1639.158746957779,data/sioux/moderate/sample_0006.pkl
moderate,0.005,114,80,1641.1650426387787,data/sioux/moderate/sample_0114.pkl
moderate,0.005,264,77,1643.0767834186554,data/sioux/moderate/sample_0264.pkl
moderate,0.005,604,67,1644.779810667038,data/sioux/moderate/sample_0604.pkl
moderate,0.005,568,96,1647.1529772281647,data/sioux/moderate/sample_0568.pkl
moderate,0.005,344,73,1649.0079474449158,data/sioux/moderate/sample_0344.pkl
moderate,0.005,481,68,1650.7859497070312,data/sioux/moderate/sample_0481.pkl
moderate,0.005,884,90,1653.0514533519745,data/sioux/moderate/sample_0884.pkl
moderate,0.005,725,68,1654.78435754776,data/sioux/moderate/sample_0725.pkl
moderate,0.005,427,80,1656.8048000335693,data/sioux/moderate/sample_0427.pkl
moderate,0.005,474,77,1658.7419996261597,data/sioux/moderate/sample_0474.pkl
moderate,0.005,787,79,1660.7354454994202,data/sioux/moderate/sample_0787.pkl
moderate,0.005,853,87,1662.8972477912903,data/sioux/moderate/sample_0853.pkl
moderate,0.005,772,76,1664.7956500053406,data/sioux/moderate/sample_0772.pkl
moderate,0.005,613,72,1666.6027307510376,data/sioux/moderate/sample_0613.pkl
moderate,0.005,395,62,1668.1902709007263,data/sioux/moderate/sample_0395.pkl
moderate,0.005,711,78,1670.1589839458466,data/sioux/moderate/sample_0711.pkl
moderate,0.005,393,65,1671.8395128250122,data/sioux/moderate/sample_0393.pkl
moderate,0.005,282,85,1673.971510887146,data/sioux/moderate/sample_0282.pkl
moderate,0.005,193,77,1675.900832414627,data/sioux/moderate/sample_0193.pkl
moderate,0.005,342,68,1677.641565322876,data/sioux/moderate/sample_0342.pkl
moderate,0.005,362,64,1679.3052825927734,data/sioux/moderate/sample_0362.pkl
moderate,0.005,796,73,1681.1273696422577,data/sioux/moderate/sample_0796.pkl
moderate,0.005,914,59,1682.6578092575073,data/sioux/moderate/sample_0914.pkl
moderate,0.005,95,67,1684.3812730312347,data/sioux/moderate/sample_0095.pkl
moderate,0.005,277,65,1686.0921969413757,data/sioux/moderate/sample_0277.pkl
moderate,0.005,650,49,1687.4183912277222,data/sioux/moderate/sample_0650.pkl
moderate,0.005,351,69,1689.1850214004517,data/sioux/moderate/sample_0351.pkl
moderate,0.005,977,63,1690.8039963245392,data/sioux/moderate/sample_0977.pkl
moderate,0.005,990,74,1692.6801083087921,data/sioux/moderate/sample_0990.pkl
moderate,0.005,775,78,1694.6299500465393,data/sioux/moderate/sample_0775.pkl
moderate,0.005,215,66,1696.3450314998627,data/sioux/moderate/sample_0215.pkl
moderate,0.005,187,58,1697.845201253891,data/sioux/moderate/sample_0187.pkl
moderate,0.005,743,61,1699.4135279655457,data/sioux/moderate/sample_0743.pkl
moderate,0.005,817,57,1700.8703379631042,data/sioux/moderate/sample_0817.pkl
moderate,0.005,864,72,1702.7065122127533,data/sioux/moderate/sample_0864.pkl
moderate,0.005,686,82,1704.753910779953,data/sioux/moderate/sample_0686.pkl
moderate,0.005,462,87,1706.9115569591522,data/sioux/moderate/sample_0462.pkl
moderate,0.005,71,68,1708.6486744880676,data/sioux/moderate/sample_0071.pkl
moderate,0.005,860,68,1710.398999929428,data/sioux/moderate/sample_0860.pkl
moderate,0.005,619,67,1712.116998910904,data/sioux/moderate/sample_0619.pkl
moderate,0.005,389,59,1713.7733285427094,data/sioux/moderate/sample_0389.pkl
moderate,0.005,833,70,1715.5630087852478,data/sioux/moderate/sample_0833.pkl
moderate,0.005,805,56,1717.0255093574524,data/sioux/moderate/sample_0805.pkl
moderate,0.005,117,74,1718.9177923202515,data/sioux/moderate/sample_0117.pkl
moderate,0.005,552,77,1720.8872504234314,data/sioux/moderate/sample_0552.pkl
moderate,0.005,126,73,1722.7100985050201,data/sioux/moderate/sample_0126.pkl
moderate,0.005,846,76,1724.6630272865295,data/sioux/moderate/sample_0846.pkl
moderate,0.005,858,69,1726.4475224018097,data/sioux/moderate/sample_0858.pkl
moderate,0.005,316,63,1728.0241339206696,data/sioux/moderate/sample_0316.pkl
moderate,0.005,507,71,1729.8314702510834,data/sioux/moderate/sample_0507.pkl
moderate,0.005,820,76,1731.7398056983948,data/sioux/moderate/sample_0820.pkl
moderate,0.005,394,83,1733.8266444206238,data/sioux/moderate/sample_0394.pkl
moderate,0.005,940,78,1735.795709848404,data/sioux/moderate/sample_0940.pkl
moderate,0.005,936,69,1737.528012752533,data/sioux/moderate/sample_0936.pkl
moderate,0.005,171,83,1739.58837723732,data/sioux/moderate/sample_0171.pkl
moderate,0.005,803,83,1741.6501235961914,data/sioux/moderate/sample_0803.pkl
moderate,0.005,886,69,1743.4212369918823,data/sioux/moderate/sample_0886.pkl
moderate,0.005,957,76,1745.3716268539429,data/sioux/moderate/sample_0957.pkl
moderate,0.005,792,73,1747.2555356025696,data/sioux/moderate/sample_0792.pkl
moderate,0.005,233,49,1748.5322496891022,data/sioux/moderate/sample_0233.pkl
moderate,0.005,623,60,1750.079586982727,data/sioux/moderate/sample_0623.pkl
moderate,0.005,224,70,1751.8690478801727,data/sioux/moderate/sample_0224.pkl
moderate,0.005,250,69,1753.6110649108887,data/sioux/moderate/sample_0250.pkl
moderate,0.005,38,69,1755.3562445640564,data/sioux/moderate/sample_0038.pkl
moderate,0.005,141,54,1756.9089198112488,data/sioux/moderate/sample_0141.pkl
moderate,0.005,245,54,1758.32066988945,data/sioux/moderate/sample_0245.pkl
moderate,0.005,34,68,1760.0649449825287,data/sioux/moderate/sample_0034.pkl
moderate,0.005,331,64,1761.6857810020447,data/sioux/moderate/sample_0331.pkl
moderate,0.005,406,76,1763.6018266677856,data/sioux/moderate/sample_0406.pkl
moderate,0.005,509,76,1765.5126111507416,data/sioux/moderate/sample_0509.pkl
moderate,0.005,981,72,1767.3572525978088,data/sioux/moderate/sample_0981.pkl
moderate,0.005,769,60,1768.9276695251465,data/sioux/moderate/sample_0769.pkl
moderate,0.005,397,91,1771.190746307373,data/sioux/moderate/sample_0397.pkl
moderate,0.005,150,71,1772.9930703639984,data/sioux/moderate/sample_0150.pkl
moderate,0.005,267,66,1774.669870376587,data/sioux/moderate/sample_0267.pkl
moderate,0.005,538,81,1776.6868879795074,data/sioux/moderate/sample_0538.pkl
moderate,0.005,470,75,1778.7000353336334,data/sioux/moderate/sample_0470.pkl
moderate,0.005,352,81,1780.753499507904,data/sioux/moderate/sample_0352.pkl
moderate,0.005,669,62,1782.3600704669952,data/sioux/moderate/sample_0669.pkl
moderate,0.005,667,78,1784.3193337917328,data/sioux/moderate/sample_0667.pkl
moderate,0.005,521,79,1786.3034362792969,data/sioux/moderate/sample_0521.pkl
moderate,0.005,789,85,1788.44455742836,data/sioux/moderate/sample_0789.pkl
moderate,0.005,49,65,1790.1223096847534,data/sioux/moderate/sample_0049.pkl
moderate,0.005,980,66,1791.813886165619,data/sioux/moderate/sample_0980.pkl
moderate,0.005,400,68,1793.5465450286865,data/sioux/moderate/sample_0400.pkl
