condition,eps,sample_id,iterations,execution_time,filename
uncongested,0.005,229,167,717.8909301757812,data/sioux/uncongested/sample_0229.pkl
uncongested,0.005,603,158,721.7413258552551,data/sioux/uncongested/sample_0603.pkl
uncongested,0.005,228,104,724.2693502902985,data/sioux/uncongested/sample_0228.pkl
uncongested,0.005,526,204,729.0980739593506,data/sioux/uncongested/sample_0526.pkl
uncongested,0.005,865,145,732.508623123169,data/sioux/uncongested/sample_0865.pkl
uncongested,0.005,700,48,733.8165571689606,data/sioux/uncongested/sample_0700.pkl
uncongested,0.005,687,252,739.8391284942627,data/sioux/uncongested/sample_0687.pkl
uncongested,0.005,388,142,743.246842622757,data/sioux/uncongested/sample_0388.pkl
uncongested,0.005,891,144,746.6863675117493,data/sioux/uncongested/sample_0891.pkl
uncongested,0.005,736,152,750.2797391414642,data/sioux/uncongested/sample_0736.pkl
uncongested,0.005,409,112,753.0327777862549,data/sioux/uncongested/sample_0409.pkl
uncongested,0.005,132,57,754.4862220287323,data/sioux/uncongested/sample_0132.pkl
uncongested,0.005,651,63,756.0701570510864,data/sioux/uncongested/sample_0651.pkl
uncongested,0.005,155,139,759.3527641296387,data/sioux/uncongested/sample_0155.pkl
uncongested,0.005,688,209,764.226514339447,data/sioux/uncongested/sample_0688.pkl
uncongested,0.005,13,25,764.9628517627716,data/sioux/uncongested/sample_0013.pkl
uncongested,0.005,198,53,766.3225741386414,data/sioux/uncongested/sample_0198.pkl
uncongested,0.005,221,351,774.4574444293976,data/sioux/uncongested/sample_0221.pkl
uncongested,0.005,249,206,779.3571648597717,data/sioux/uncongested/sample_0249.pkl
uncongested,0.005,982,152,782.9805402755737,data/sioux/uncongested/sample_0982.pkl
uncongested,0.005,294,97,785.3131377696991,data/sioux/uncongested/sample_0294.pkl
uncongested,0.005,628,208,790.2085652351379,data/sioux/uncongested/sample_0628.pkl
uncongested,0.005,844,139,793.524888753891,data/sioux/uncongested/sample_0844.pkl
uncongested,0.005,959,85,795.652348279953,data/sioux/uncongested/sample_0959.pkl
uncongested,0.005,849,177,799.85706615448,data/sioux/uncongested/sample_0849.pkl
uncongested,0.005,770,162,803.6802201271057,data/sioux/uncongested/sample_0770.pkl
uncongested,0.005,941,221,808.7781572341919,data/sioux/uncongested/sample_0941.pkl
uncongested,0.005,353,207,813.6807250976562,data/sioux/uncongested/sample_0353.pkl
uncongested,0.005,821,94,815.9783425331116,data/sioux/uncongested/sample_0821.pkl
uncongested,0.005,20,255,821.8838949203491,data/sioux/uncongested/sample_0020.pkl
uncongested,0.005,755,122,824.7870080471039,data/sioux/uncongested/sample_0755.pkl
uncongested,0.005,312,55,826.1924669742584,data/sioux/uncongested/sample_0312.pkl
uncongested,0.005,170,147,829.6982891559601,data/sioux/uncongested/sample_0170.pkl
uncongested,0.005,185,137,833.0027165412903,data/sioux/uncongested/sample_0185.pkl
uncongested,0.005,655,149,836.5492899417877,data/sioux/uncongested/sample_0655.pkl
uncongested,0.005,372,241,842.1991376876831,data/sioux/uncongested/sample_0372.pkl
uncongested,0.005,802,231,847.5494537353516,data/sioux/uncongested/sample_0802.pkl
uncongested,0.005,417,165,851.4584443569183,data/sioux/uncongested/sample_0417.pkl
uncongested,0.005,745,233,856.8800778388977,data/sioux/uncongested/sample_0745.pkl
uncongested,0.005,349,144,860.3100547790527,data/sioux/uncongested/sample_0349.pkl
uncongested,0.005,335,226,865.5942301750183,data/sioux/uncongested/sample_0335.pkl
uncongested,0.005,485,185,869.9279155731201,data/sioux/uncongested/sample_0485.pkl
uncongested,0.005,641,134,873.1154916286469,data/sioux/uncongested/sample_0641.pkl
uncongested,0.005,460,244,878.8236536979675,data/sioux/uncongested/sample_0460.pkl
uncongested,0.005,523,180,883.0289709568024,data/sioux/uncongested/sample_0523.pkl
uncongested,0.005,601,202,887.7232308387756,data/sioux/uncongested/sample_0601.pkl
uncongested,0.005,31,117,890.484766960144,data/sioux/uncongested/sample_0031.pkl
uncongested,0.005,139,322,897.9050958156586,data/sioux/uncongested/sample_0139.pkl
uncongested,0.005,801,166,901.8154816627502,data/sioux/uncongested/sample_0801.pkl
uncongested,0.005,464,150,905.3387286663055,data/sioux/uncongested/sample_0464.pkl
uncongested,0.005,646,62,906.970395565033,data/sioux/uncongested/sample_0646.pkl
uncongested,0.005,765,233,912.4462614059448,data/sioux/uncongested/sample_0765.pkl
uncongested,0.005,901,153,916.0327653884888,data/sioux/uncongested/sample_0901.pkl
