condition,eps,sample_id,iterations,execution_time,filename
uncongested,0.01,2812,96,13.227852821350098,data/EMA/uncongested/sample_2812.pkl
uncongested,0.01,2813,76,15.533581495285034,data/EMA/uncongested/sample_2813.pkl
uncongested,0.01,2814,99,18.825923204421997,data/EMA/uncongested/sample_2814.pkl
uncongested,0.01,2815,81,11.400924682617188,data/EMA/uncongested/sample_2815.pkl
uncongested,0.01,2816,114,21.472917079925537,data/EMA/uncongested/sample_2816.pkl
uncongested,0.01,2817,86,16.420581579208374,data/EMA/uncongested/sample_2817.pkl
uncongested,0.01,2818,92,17.599193811416626,data/EMA/uncongested/sample_2818.pkl
uncongested,0.01,2819,95,16.104058980941772,data/EMA/uncongested/sample_2819.pkl
uncongested,0.01,2820,87,13.981189727783203,data/EMA/uncongested/sample_2820.pkl
uncongested,0.01,2821,81,14.6846342086792,data/EMA/uncongested/sample_2821.pkl
uncongested,0.01,2822,97,14.917441129684448,data/EMA/uncongested/sample_2822.pkl
uncongested,0.01,2823,111,16.946662425994873,data/EMA/uncongested/sample_2823.pkl
uncongested,0.01,2824,101,17.107993125915527,data/EMA/uncongested/sample_2824.pkl
uncongested,0.01,2825,74,12.11223316192627,data/EMA/uncongested/sample_2825.pkl
uncongested,0.01,2826,91,14.07017970085144,data/EMA/uncongested/sample_2826.pkl
uncongested,0.01,2827,82,14.274232625961304,data/EMA/uncongested/sample_2827.pkl
uncongested,0.01,2828,109,13.021734476089478,data/EMA/uncongested/sample_2828.pkl
uncongested,0.01,2829,105,19.630687713623047,data/EMA/uncongested/sample_2829.pkl
uncongested,0.01,2830,93,16.659643411636353,data/EMA/uncongested/sample_2830.pkl
uncongested,0.01,2831,121,20.005454063415527,data/EMA/uncongested/sample_2831.pkl
uncongested,0.01,2832,106,19.32736301422119,data/EMA/uncongested/sample_2832.pkl
uncongested,0.01,2833,117,17.536927461624146,data/EMA/uncongested/sample_2833.pkl
uncongested,0.01,2834,118,21.819149017333984,data/EMA/uncongested/sample_2834.pkl
uncongested,0.01,2835,91,16.543781757354736,data/EMA/uncongested/sample_2835.pkl
uncongested,0.01,2836,100,13.426918029785156,data/EMA/uncongested/sample_2836.pkl
uncongested,0.01,2837,118,15.153154373168945,data/EMA/uncongested/sample_2837.pkl
uncongested,0.01,2838,101,13.983882188796997,data/EMA/uncongested/sample_2838.pkl
uncongested,0.01,2839,106,19.423989295959473,data/EMA/uncongested/sample_2839.pkl
uncongested,0.01,2840,104,15.330337524414062,data/EMA/uncongested/sample_2840.pkl
uncongested,0.01,2841,94,17.271145343780518,data/EMA/uncongested/sample_2841.pkl
uncongested,0.01,2842,85,16.01064920425415,data/EMA/uncongested/sample_2842.pkl
uncongested,0.01,2843,98,17.199225425720215,data/EMA/uncongested/sample_2843.pkl
uncongested,0.01,2844,102,19.226197004318237,data/EMA/uncongested/sample_2844.pkl
uncongested,0.01,2845,111,19.880535125732422,data/EMA/uncongested/sample_2845.pkl
uncongested,0.01,2846,101,18.242050409317017,data/EMA/uncongested/sample_2846.pkl
uncongested,0.01,2847,83,11.300076246261597,data/EMA/uncongested/sample_2847.pkl
uncongested,0.01,2848,108,15.54445481300354,data/EMA/uncongested/sample_2848.pkl
uncongested,0.01,2849,93,13.106365203857422,data/EMA/uncongested/sample_2849.pkl
uncongested,0.01,2850,109,19.79546356201172,data/EMA/uncongested/sample_2850.pkl
uncongested,0.01,2851,84,13.114636898040771,data/EMA/uncongested/sample_2851.pkl
uncongested,0.01,2852,83,15.67755389213562,data/EMA/uncongested/sample_2852.pkl
uncongested,0.01,2853,108,17.789584398269653,data/EMA/uncongested/sample_2853.pkl
uncongested,0.01,2854,96,16.60511326789856,data/EMA/uncongested/sample_2854.pkl
uncongested,0.01,2855,85,14.099315881729126,data/EMA/uncongested/sample_2855.pkl
uncongested,0.01,2856,83,13.142348289489746,data/EMA/uncongested/sample_2856.pkl
uncongested,0.01,2857,60,10.723187923431396,data/EMA/uncongested/sample_2857.pkl
uncongested,0.01,2858,98,18.27432417869568,data/EMA/uncongested/sample_2858.pkl
uncongested,0.01,2859,91,13.38585877418518,data/EMA/uncongested/sample_2859.pkl
uncongested,0.01,2860,102,18.773564100265503,data/EMA/uncongested/sample_2860.pkl
uncongested,0.01,2861,115,16.2673819065094,data/EMA/uncongested/sample_2861.pkl
uncongested,0.01,2862,90,14.64472770690918,data/EMA/uncongested/sample_2862.pkl
uncongested,0.01,2863,94,17.471565008163452,data/EMA/uncongested/sample_2863.pkl
uncongested,0.01,2864,89,16.296850204467773,data/EMA/uncongested/sample_2864.pkl
uncongested,0.01,2865,86,14.558502912521362,data/EMA/uncongested/sample_2865.pkl
uncongested,0.01,2866,94,13.412806510925293,data/EMA/uncongested/sample_2866.pkl
uncongested,0.01,2867,95,14.296573400497437,data/EMA/uncongested/sample_2867.pkl
uncongested,0.01,2868,112,21.08980679512024,data/EMA/uncongested/sample_2868.pkl
uncongested,0.01,2869,108,14.220268726348877,data/EMA/uncongested/sample_2869.pkl
uncongested,0.01,2870,102,18.267022371292114,data/EMA/uncongested/sample_2870.pkl
uncongested,0.01,2871,76,9.61992359161377,data/EMA/uncongested/sample_2871.pkl
uncongested,0.01,2872,108,20.074779748916626,data/EMA/uncongested/sample_2872.pkl
uncongested,0.01,2873,96,17.940163612365723,data/EMA/uncongested/sample_2873.pkl
uncongested,0.01,2874,72,13.620572328567505,data/EMA/uncongested/sample_2874.pkl
uncongested,0.01,2875,74,11.588078260421753,data/EMA/uncongested/sample_2875.pkl
uncongested,0.01,2876,98,18.706632137298584,data/EMA/uncongested/sample_2876.pkl
uncongested,0.01,2877,90,14.98538327217102,data/EMA/uncongested/sample_2877.pkl
uncongested,0.01,2878,105,13.872315168380737,data/EMA/uncongested/sample_2878.pkl
uncongested,0.01,2879,81,14.234857320785522,data/EMA/uncongested/sample_2879.pkl
uncongested,0.01,2880,107,17.059672594070435,data/EMA/uncongested/sample_2880.pkl
uncongested,0.01,2881,98,11.492440462112427,data/EMA/uncongested/sample_2881.pkl
uncongested,0.01,2882,101,18.78704333305359,data/EMA/uncongested/sample_2882.pkl
uncongested,0.01,2883,88,12.89610505104065,data/EMA/uncongested/sample_2883.pkl
uncongested,0.01,2884,91,14.36241602897644,data/EMA/uncongested/sample_2884.pkl
uncongested,0.01,2885,75,14.25823426246643,data/EMA/uncongested/sample_2885.pkl
uncongested,0.01,2886,111,20.77057695388794,data/EMA/uncongested/sample_2886.pkl
uncongested,0.01,2887,102,15.627965211868286,data/EMA/uncongested/sample_2887.pkl
uncongested,0.01,2888,105,19.779982089996338,data/EMA/uncongested/sample_2888.pkl
uncongested,0.01,2889,105,19.92668056488037,data/EMA/uncongested/sample_2889.pkl
uncongested,0.01,2890,100,18.199681997299194,data/EMA/uncongested/sample_2890.pkl
uncongested,0.01,2891,86,9.826727151870728,data/EMA/uncongested/sample_2891.pkl
uncongested,0.01,2892,105,20.179095029830933,data/EMA/uncongested/sample_2892.pkl
uncongested,0.01,2893,99,11.962546110153198,data/EMA/uncongested/sample_2893.pkl
uncongested,0.01,2894,98,19.33002495765686,data/EMA/uncongested/sample_2894.pkl
uncongested,0.01,2895,78,13.2293701171875,data/EMA/uncongested/sample_2895.pkl
uncongested,0.01,2896,120,21.13762068748474,data/EMA/uncongested/sample_2896.pkl
uncongested,0.01,2897,96,17.60812282562256,data/EMA/uncongested/sample_2897.pkl
uncongested,0.01,2898,103,21.804394006729126,data/EMA/uncongested/sample_2898.pkl
uncongested,0.01,2899,113,15.972607135772705,data/EMA/uncongested/sample_2899.pkl
uncongested,0.01,2900,102,19.362985610961914,data/EMA/uncongested/sample_2900.pkl
uncongested,0.01,2901,96,20.11819338798523,data/EMA/uncongested/sample_2901.pkl
uncongested,0.01,2902,99,20.77894425392151,data/EMA/uncongested/sample_2902.pkl
uncongested,0.01,2903,107,17.690216302871704,data/EMA/uncongested/sample_2903.pkl
uncongested,0.01,2904,86,15.487792730331421,data/EMA/uncongested/sample_2904.pkl
uncongested,0.01,2905,69,15.267923355102539,data/EMA/uncongested/sample_2905.pkl
uncongested,0.01,2906,60,9.096920251846313,data/EMA/uncongested/sample_2906.pkl
uncongested,0.01,2907,95,19.483099460601807,data/EMA/uncongested/sample_2907.pkl
uncongested,0.01,2908,111,23.34528160095215,data/EMA/uncongested/sample_2908.pkl
uncongested,0.01,2909,78,11.130932092666626,data/EMA/uncongested/sample_2909.pkl
uncongested,0.01,2910,87,15.171852827072144,data/EMA/uncongested/sample_2910.pkl
uncongested,0.01,2911,92,20.64760947227478,data/EMA/uncongested/sample_2911.pkl
uncongested,0.01,2912,104,22.32107448577881,data/EMA/uncongested/sample_2912.pkl
uncongested,0.01,2913,81,17.00091862678528,data/EMA/uncongested/sample_2913.pkl
uncongested,0.01,2914,111,22.498321771621704,data/EMA/uncongested/sample_2914.pkl
uncongested,0.01,2915,98,20.525638103485107,data/EMA/uncongested/sample_2915.pkl
uncongested,0.01,2916,108,23.67563819885254,data/EMA/uncongested/sample_2916.pkl
uncongested,0.01,2917,110,19.350955486297607,data/EMA/uncongested/sample_2917.pkl
uncongested,0.01,2918,96,18.424580335617065,data/EMA/uncongested/sample_2918.pkl
uncongested,0.01,2919,92,13.993092775344849,data/EMA/uncongested/sample_2919.pkl
uncongested,0.01,2920,99,14.683122634887695,data/EMA/uncongested/sample_2920.pkl
uncongested,0.01,2921,92,19.266685724258423,data/EMA/uncongested/sample_2921.pkl
uncongested,0.01,2922,96,20.994043111801147,data/EMA/uncongested/sample_2922.pkl
uncongested,0.01,2923,102,22.305806875228882,data/EMA/uncongested/sample_2923.pkl
uncongested,0.01,2924,110,23.919424295425415,data/EMA/uncongested/sample_2924.pkl
uncongested,0.01,2925,94,20.764925956726074,data/EMA/uncongested/sample_2925.pkl
uncongested,0.01,2926,85,18.83120036125183,data/EMA/uncongested/sample_2926.pkl
uncongested,0.01,2927,84,18.667033195495605,data/EMA/uncongested/sample_2927.pkl
uncongested,0.01,2928,84,12.70204758644104,data/EMA/uncongested/sample_2928.pkl
uncongested,0.01,2929,103,15.948991060256958,data/EMA/uncongested/sample_2929.pkl
uncongested,0.01,2930,112,20.94285798072815,data/EMA/uncongested/sample_2930.pkl
uncongested,0.01,2931,96,18.239343404769897,data/EMA/uncongested/sample_2931.pkl
uncongested,0.01,2932,101,20.802520275115967,data/EMA/uncongested/sample_2932.pkl
uncongested,0.01,2933,98,14.853274583816528,data/EMA/uncongested/sample_2933.pkl
uncongested,0.01,2934,109,22.43417239189148,data/EMA/uncongested/sample_2934.pkl
uncongested,0.01,2935,106,22.845512628555298,data/EMA/uncongested/sample_2935.pkl
uncongested,0.01,2936,80,13.801323413848877,data/EMA/uncongested/sample_2936.pkl
uncongested,0.01,2937,83,14.467000722885132,data/EMA/uncongested/sample_2937.pkl
uncongested,0.01,2938,99,20.7270348072052,data/EMA/uncongested/sample_2938.pkl
uncongested,0.01,2939,104,17.830748796463013,data/EMA/uncongested/sample_2939.pkl
uncongested,0.01,2940,111,22.565619707107544,data/EMA/uncongested/sample_2940.pkl
uncongested,0.01,2941,105,23.37323784828186,data/EMA/uncongested/sample_2941.pkl
uncongested,0.01,2942,102,22.39201259613037,data/EMA/uncongested/sample_2942.pkl
uncongested,0.01,2943,91,19.82814860343933,data/EMA/uncongested/sample_2943.pkl
uncongested,0.01,2944,98,17.551122903823853,data/EMA/uncongested/sample_2944.pkl
uncongested,0.01,2945,94,18.689890146255493,data/EMA/uncongested/sample_2945.pkl
uncongested,0.01,2946,113,17.350128650665283,data/EMA/uncongested/sample_2946.pkl
uncongested,0.01,2947,125,22.946991443634033,data/EMA/uncongested/sample_2947.pkl
uncongested,0.01,2948,69,15.435696125030518,data/EMA/uncongested/sample_2948.pkl
uncongested,0.01,2949,82,15.228749752044678,data/EMA/uncongested/sample_2949.pkl
uncongested,0.01,2950,93,18.815232753753662,data/EMA/uncongested/sample_2950.pkl
uncongested,0.01,2951,81,12.267037153244019,data/EMA/uncongested/sample_2951.pkl
uncongested,0.01,2952,108,20.615248203277588,data/EMA/uncongested/sample_2952.pkl
uncongested,0.01,2953,108,23.87152934074402,data/EMA/uncongested/sample_2953.pkl
uncongested,0.01,2954,82,18.03458833694458,data/EMA/uncongested/sample_2954.pkl
uncongested,0.01,2955,93,16.120697259902954,data/EMA/uncongested/sample_2955.pkl
uncongested,0.01,2956,91,16.837783098220825,data/EMA/uncongested/sample_2956.pkl
uncongested,0.01,2957,100,17.253915309906006,data/EMA/uncongested/sample_2957.pkl
uncongested,0.01,2958,83,18.146655082702637,data/EMA/uncongested/sample_2958.pkl
uncongested,0.01,2959,85,19.0409893989563,data/EMA/uncongested/sample_2959.pkl
uncongested,0.01,2960,102,22.35914373397827,data/EMA/uncongested/sample_2960.pkl
uncongested,0.01,2961,109,22.380746841430664,data/EMA/uncongested/sample_2961.pkl
uncongested,0.01,2962,87,13.515196800231934,data/EMA/uncongested/sample_2962.pkl
uncongested,0.01,2963,102,22.3664071559906,data/EMA/uncongested/sample_2963.pkl
uncongested,0.01,2964,109,19.03550362586975,data/EMA/uncongested/sample_2964.pkl
uncongested,0.01,2965,98,17.80274248123169,data/EMA/uncongested/sample_2965.pkl
uncongested,0.01,2966,94,20.315258502960205,data/EMA/uncongested/sample_2966.pkl
uncongested,0.01,2967,85,13.94972276687622,data/EMA/uncongested/sample_2967.pkl
uncongested,0.01,2968,103,22.643554210662842,data/EMA/uncongested/sample_2968.pkl
uncongested,0.01,2969,106,21.052236557006836,data/EMA/uncongested/sample_2969.pkl
uncongested,0.01,2970,112,23.303792238235474,data/EMA/uncongested/sample_2970.pkl
uncongested,0.01,2971,104,17.098299264907837,data/EMA/uncongested/sample_2971.pkl
uncongested,0.01,2972,85,12.8074312210083,data/EMA/uncongested/sample_2972.pkl
uncongested,0.01,2973,113,24.17912745475769,data/EMA/uncongested/sample_2973.pkl
uncongested,0.01,2974,97,18.114062786102295,data/EMA/uncongested/sample_2974.pkl
uncongested,0.01,2975,109,24.11411762237549,data/EMA/uncongested/sample_2975.pkl
uncongested,0.01,2976,107,23.945727109909058,data/EMA/uncongested/sample_2976.pkl
uncongested,0.01,2977,84,18.59785556793213,data/EMA/uncongested/sample_2977.pkl
uncongested,0.01,2978,94,16.14974308013916,data/EMA/uncongested/sample_2978.pkl
uncongested,0.01,2979,116,16.042545080184937,data/EMA/uncongested/sample_2979.pkl
uncongested,0.01,2980,88,19.217042684555054,data/EMA/uncongested/sample_2980.pkl
uncongested,0.01,2981,88,19.568296909332275,data/EMA/uncongested/sample_2981.pkl
uncongested,0.01,2982,102,22.30419421195984,data/EMA/uncongested/sample_2982.pkl
uncongested,0.01,2983,104,22.779202938079834,data/EMA/uncongested/sample_2983.pkl
uncongested,0.01,2984,88,17.706376314163208,data/EMA/uncongested/sample_2984.pkl
uncongested,0.01,2985,97,21.40294623374939,data/EMA/uncongested/sample_2985.pkl
uncongested,0.01,2986,115,19.94955348968506,data/EMA/uncongested/sample_2986.pkl
uncongested,0.01,2987,91,17.19603157043457,data/EMA/uncongested/sample_2987.pkl
uncongested,0.01,2988,114,25.038021326065063,data/EMA/uncongested/sample_2988.pkl
uncongested,0.01,2989,65,8.712600946426392,data/EMA/uncongested/sample_2989.pkl
uncongested,0.01,2990,119,18.097541570663452,data/EMA/uncongested/sample_2990.pkl
uncongested,0.01,2991,94,16.63634490966797,data/EMA/uncongested/sample_2991.pkl
uncongested,0.01,2992,111,23.47057557106018,data/EMA/uncongested/sample_2992.pkl
uncongested,0.01,2993,103,22.71756076812744,data/EMA/uncongested/sample_2993.pkl
uncongested,0.01,2994,96,21.13025426864624,data/EMA/uncongested/sample_2994.pkl
uncongested,0.01,2995,96,18.512648344039917,data/EMA/uncongested/sample_2995.pkl
uncongested,0.01,2996,114,22.59721088409424,data/EMA/uncongested/sample_2996.pkl
uncongested,0.01,2997,105,15.748169183731079,data/EMA/uncongested/sample_2997.pkl
uncongested,0.01,2998,85,18.405776023864746,data/EMA/uncongested/sample_2998.pkl
uncongested,0.01,2999,99,17.53902268409729,data/EMA/uncongested/sample_2999.pkl
uncongested,0.01,3000,90,19.48129367828369,data/EMA/uncongested/sample_3000.pkl
uncongested,0.01,3001,88,14.480684041976929,data/EMA/uncongested/sample_3001.pkl
uncongested,0.01,3002,93,20.10184359550476,data/EMA/uncongested/sample_3002.pkl
uncongested,0.01,3003,88,17.594917058944702,data/EMA/uncongested/sample_3003.pkl
uncongested,0.01,3004,85,13.661610126495361,data/EMA/uncongested/sample_3004.pkl
uncongested,0.01,3005,106,18.763792991638184,data/EMA/uncongested/sample_3005.pkl
uncongested,0.01,3006,97,20.612534761428833,data/EMA/uncongested/sample_3006.pkl
uncongested,0.01,3007,99,16.257722854614258,data/EMA/uncongested/sample_3007.pkl
uncongested,0.01,3008,85,16.990541458129883,data/EMA/uncongested/sample_3008.pkl
uncongested,0.01,3009,95,18.297476768493652,data/EMA/uncongested/sample_3009.pkl
uncongested,0.01,3010,92,16.41430640220642,data/EMA/uncongested/sample_3010.pkl
uncongested,0.01,3011,97,17.019700288772583,data/EMA/uncongested/sample_3011.pkl
uncongested,0.01,3012,85,17.28639316558838,data/EMA/uncongested/sample_3012.pkl
uncongested,0.01,3013,113,22.647418975830078,data/EMA/uncongested/sample_3013.pkl
uncongested,0.01,3014,88,15.61316180229187,data/EMA/uncongested/sample_3014.pkl
uncongested,0.01,3015,107,14.5867919921875,data/EMA/uncongested/sample_3015.pkl
uncongested,0.01,3016,101,18.5184006690979,data/EMA/uncongested/sample_3016.pkl
uncongested,0.01,3017,105,20.1432466506958,data/EMA/uncongested/sample_3017.pkl
uncongested,0.01,3018,108,20.583638429641724,data/EMA/uncongested/sample_3018.pkl
uncongested,0.01,3019,120,21.22591495513916,data/EMA/uncongested/sample_3019.pkl
uncongested,0.01,3020,110,15.274099111557007,data/EMA/uncongested/sample_3020.pkl
uncongested,0.01,3021,101,18.35564088821411,data/EMA/uncongested/sample_3021.pkl
uncongested,0.01,3022,102,20.058570384979248,data/EMA/uncongested/sample_3022.pkl
uncongested,0.01,3023,103,19.736199855804443,data/EMA/uncongested/sample_3023.pkl
uncongested,0.01,3024,92,17.462496280670166,data/EMA/uncongested/sample_3024.pkl
uncongested,0.01,3025,89,10.554612636566162,data/EMA/uncongested/sample_3025.pkl
uncongested,0.01,3026,93,17.40204095840454,data/EMA/uncongested/sample_3026.pkl
uncongested,0.01,3027,98,18.667045831680298,data/EMA/uncongested/sample_3027.pkl
uncongested,0.01,3028,97,18.329994201660156,data/EMA/uncongested/sample_3028.pkl
uncongested,0.01,3029,90,17.051156044006348,data/EMA/uncongested/sample_3029.pkl
uncongested,0.01,3030,96,10.657680988311768,data/EMA/uncongested/sample_3030.pkl
uncongested,0.01,3031,88,16.839441299438477,data/EMA/uncongested/sample_3031.pkl
uncongested,0.01,3032,99,10.868164777755737,data/EMA/uncongested/sample_3032.pkl
uncongested,0.01,3033,86,16.248961210250854,data/EMA/uncongested/sample_3033.pkl
uncongested,0.01,3034,110,20.807812213897705,data/EMA/uncongested/sample_3034.pkl
uncongested,0.01,3035,103,19.118285655975342,data/EMA/uncongested/sample_3035.pkl
uncongested,0.01,3036,92,10.158862829208374,data/EMA/uncongested/sample_3036.pkl
uncongested,0.01,3037,106,18.223324060440063,data/EMA/uncongested/sample_3037.pkl
uncongested,0.01,3038,94,17.063586235046387,data/EMA/uncongested/sample_3038.pkl
uncongested,0.01,3039,101,13.488838911056519,data/EMA/uncongested/sample_3039.pkl
uncongested,0.01,3040,99,18.26575231552124,data/EMA/uncongested/sample_3040.pkl
uncongested,0.01,3041,104,17.03924536705017,data/EMA/uncongested/sample_3041.pkl
uncongested,0.01,3042,85,15.482110500335693,data/EMA/uncongested/sample_3042.pkl
uncongested,0.01,3043,109,12.901333332061768,data/EMA/uncongested/sample_3043.pkl
uncongested,0.01,3044,120,22.149007558822632,data/EMA/uncongested/sample_3044.pkl
uncongested,0.01,3045,122,22.674845695495605,data/EMA/uncongested/sample_3045.pkl
uncongested,0.01,3046,105,13.39188814163208,data/EMA/uncongested/sample_3046.pkl
uncongested,0.01,3047,102,19.126116275787354,data/EMA/uncongested/sample_3047.pkl
uncongested,0.01,3048,103,13.864839315414429,data/EMA/uncongested/sample_3048.pkl
uncongested,0.01,3049,119,22.212154388427734,data/EMA/uncongested/sample_3049.pkl
uncongested,0.01,3050,91,16.005122900009155,data/EMA/uncongested/sample_3050.pkl
uncongested,0.01,3051,109,20.163554191589355,data/EMA/uncongested/sample_3051.pkl
uncongested,0.01,3052,88,16.367060661315918,data/EMA/uncongested/sample_3052.pkl
uncongested,0.01,3053,82,9.030097484588623,data/EMA/uncongested/sample_3053.pkl
uncongested,0.01,3054,90,14.873783349990845,data/EMA/uncongested/sample_3054.pkl
uncongested,0.01,3055,90,10.329406976699829,data/EMA/uncongested/sample_3055.pkl
uncongested,0.01,3056,64,11.677342891693115,data/EMA/uncongested/sample_3056.pkl
uncongested,0.01,3057,103,19.243183851242065,data/EMA/uncongested/sample_3057.pkl
uncongested,0.01,3058,96,17.968225717544556,data/EMA/uncongested/sample_3058.pkl
uncongested,0.01,3059,112,16.895824670791626,data/EMA/uncongested/sample_3059.pkl
uncongested,0.01,3060,92,12.422869682312012,data/EMA/uncongested/sample_3060.pkl
uncongested,0.01,3061,87,12.358174562454224,data/EMA/uncongested/sample_3061.pkl
uncongested,0.01,3062,106,16.884655952453613,data/EMA/uncongested/sample_3062.pkl
uncongested,0.01,3063,108,20.109027862548828,data/EMA/uncongested/sample_3063.pkl
uncongested,0.01,3064,107,20.032391786575317,data/EMA/uncongested/sample_3064.pkl
uncongested,0.01,3065,91,17.045228481292725,data/EMA/uncongested/sample_3065.pkl
uncongested,0.01,3066,98,16.673150062561035,data/EMA/uncongested/sample_3066.pkl
uncongested,0.01,3067,87,10.219909429550171,data/EMA/uncongested/sample_3067.pkl
uncongested,0.01,3068,88,14.668282508850098,data/EMA/uncongested/sample_3068.pkl
uncongested,0.01,3069,98,15.63480019569397,data/EMA/uncongested/sample_3069.pkl
uncongested,0.01,3070,125,22.97853112220764,data/EMA/uncongested/sample_3070.pkl
uncongested,0.01,3071,94,17.780357122421265,data/EMA/uncongested/sample_3071.pkl
uncongested,0.01,3072,106,16.708744525909424,data/EMA/uncongested/sample_3072.pkl
uncongested,0.01,3073,84,9.500132322311401,data/EMA/uncongested/sample_3073.pkl
uncongested,0.01,3074,80,15.116326332092285,data/EMA/uncongested/sample_3074.pkl
uncongested,0.01,3075,108,20.08943247795105,data/EMA/uncongested/sample_3075.pkl
uncongested,0.01,3076,113,16.869335412979126,data/EMA/uncongested/sample_3076.pkl
uncongested,0.01,3077,76,12.572949647903442,data/EMA/uncongested/sample_3077.pkl
uncongested,0.01,3078,110,20.41443920135498,data/EMA/uncongested/sample_3078.pkl
uncongested,0.01,3079,81,14.774861097335815,data/EMA/uncongested/sample_3079.pkl
uncongested,0.01,3080,122,18.466145277023315,data/EMA/uncongested/sample_3080.pkl
uncongested,0.01,3081,98,15.800296545028687,data/EMA/uncongested/sample_3081.pkl
uncongested,0.01,3082,90,12.285279273986816,data/EMA/uncongested/sample_3082.pkl
uncongested,0.01,3083,105,19.192903518676758,data/EMA/uncongested/sample_3083.pkl
uncongested,0.01,3084,106,17.594433784484863,data/EMA/uncongested/sample_3084.pkl
uncongested,0.01,3085,121,13.616038084030151,data/EMA/uncongested/sample_3085.pkl
uncongested,0.01,3086,92,17.379821062088013,data/EMA/uncongested/sample_3086.pkl
uncongested,0.01,3087,108,20.24293303489685,data/EMA/uncongested/sample_3087.pkl
uncongested,0.01,3088,99,18.706104040145874,data/EMA/uncongested/sample_3088.pkl
uncongested,0.01,3089,101,12.68558645248413,data/EMA/uncongested/sample_3089.pkl
uncongested,0.01,3090,109,17.250717401504517,data/EMA/uncongested/sample_3090.pkl
uncongested,0.01,3091,84,15.314685106277466,data/EMA/uncongested/sample_3091.pkl
uncongested,0.01,3092,92,15.807277202606201,data/EMA/uncongested/sample_3092.pkl
uncongested,0.01,3093,95,17.164663553237915,data/EMA/uncongested/sample_3093.pkl
uncongested,0.01,3094,90,14.726991415023804,data/EMA/uncongested/sample_3094.pkl
uncongested,0.01,3095,108,17.120980262756348,data/EMA/uncongested/sample_3095.pkl
uncongested,0.01,3096,122,23.040791511535645,data/EMA/uncongested/sample_3096.pkl
uncongested,0.01,3097,96,17.32578158378601,data/EMA/uncongested/sample_3097.pkl
uncongested,0.01,3098,107,20.573429584503174,data/EMA/uncongested/sample_3098.pkl
uncongested,0.01,3099,114,18.0749773979187,data/EMA/uncongested/sample_3099.pkl
uncongested,0.01,3100,102,16.856641054153442,data/EMA/uncongested/sample_3100.pkl
uncongested,0.01,3101,107,20.963045358657837,data/EMA/uncongested/sample_3101.pkl
uncongested,0.01,3102,112,16.534746170043945,data/EMA/uncongested/sample_3102.pkl
uncongested,0.01,3103,112,14.937427759170532,data/EMA/uncongested/sample_3103.pkl
uncongested,0.01,3104,107,15.283649921417236,data/EMA/uncongested/sample_3104.pkl
uncongested,0.01,3105,97,20.076961040496826,data/EMA/uncongested/sample_3105.pkl
uncongested,0.01,3106,94,20.509711503982544,data/EMA/uncongested/sample_3106.pkl
uncongested,0.01,3107,95,18.48385262489319,data/EMA/uncongested/sample_3107.pkl
uncongested,0.01,3108,89,18.52207326889038,data/EMA/uncongested/sample_3108.pkl
uncongested,0.01,3109,79,10.967010259628296,data/EMA/uncongested/sample_3109.pkl
uncongested,0.01,3110,83,17.42504358291626,data/EMA/uncongested/sample_3110.pkl
uncongested,0.01,3111,107,23.42623543739319,data/EMA/uncongested/sample_3111.pkl
uncongested,0.01,3112,104,15.619035005569458,data/EMA/uncongested/sample_3112.pkl
uncongested,0.01,3113,101,22.1338894367218,data/EMA/uncongested/sample_3113.pkl
uncongested,0.01,3114,87,15.320770978927612,data/EMA/uncongested/sample_3114.pkl
uncongested,0.01,3115,108,23.236986875534058,data/EMA/uncongested/sample_3115.pkl
uncongested,0.01,3116,106,23.42883801460266,data/EMA/uncongested/sample_3116.pkl
uncongested,0.01,3117,85,16.810343980789185,data/EMA/uncongested/sample_3117.pkl
uncongested,0.01,3118,104,16.788881540298462,data/EMA/uncongested/sample_3118.pkl
uncongested,0.01,3119,93,20.575560331344604,data/EMA/uncongested/sample_3119.pkl
uncongested,0.01,3120,100,16.163790941238403,data/EMA/uncongested/sample_3120.pkl
uncongested,0.01,3121,99,21.772444009780884,data/EMA/uncongested/sample_3121.pkl
uncongested,0.01,3122,100,14.17633318901062,data/EMA/uncongested/sample_3122.pkl
uncongested,0.01,3123,100,22.00685429573059,data/EMA/uncongested/sample_3123.pkl
uncongested,0.01,3124,98,21.35661005973816,data/EMA/uncongested/sample_3124.pkl
uncongested,0.01,3125,82,15.410466194152832,data/EMA/uncongested/sample_3125.pkl
uncongested,0.01,3126,105,22.906928539276123,data/EMA/uncongested/sample_3126.pkl
uncongested,0.01,3127,99,18.723164081573486,data/EMA/uncongested/sample_3127.pkl
uncongested,0.01,3128,109,14.335707187652588,data/EMA/uncongested/sample_3128.pkl
uncongested,0.01,3129,111,23.98827362060547,data/EMA/uncongested/sample_3129.pkl
uncongested,0.01,3130,99,18.567619562149048,data/EMA/uncongested/sample_3130.pkl
uncongested,0.01,3131,98,21.693608283996582,data/EMA/uncongested/sample_3131.pkl
uncongested,0.01,3132,77,13.888988494873047,data/EMA/uncongested/sample_3132.pkl
uncongested,0.01,3133,94,20.69580364227295,data/EMA/uncongested/sample_3133.pkl
uncongested,0.01,3134,107,21.667635202407837,data/EMA/uncongested/sample_3134.pkl
uncongested,0.01,3135,102,21.15496802330017,data/EMA/uncongested/sample_3135.pkl
uncongested,0.01,3136,92,19.733120679855347,data/EMA/uncongested/sample_3136.pkl
